Category_ID,Category_Name,Element_ID,Element_Name,Element_Group,Element_Status,Idea_ID,Idea_Title,Idea_Topic,Idea_Niche,Idea_Status,Total_Prompts_For_Idea,Prompt_ID,Prompt_Level,Prompt_Level_Name,Prompt_Type,Prompt_Generation_Type,Prompt_Aspect_Ratio,Prompt_Duration_Sec,Prompt_Text,Prompt_Status,Task_ID,Task_Type,Task_Status,Task_Attempt_Count,Task_Max_Attempts,Latest_Attempt_Status,Latest_Attempt_Error,Output_Folder_Path,Output_Video_File_Exists,Output_Metadata_JSON_Exists,No_Retry_Locked,Pipeline_Lifecycle_State
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,2,The Paddy Ocean Vacuum,Paddy Harvesting,Titan Megastructures,ready_for_upload,20,40,10,Level 10 - ALIEN LEVEL / MAXIMUM,video_prompt,video,16:9,8.0,,ready,2,veo_level10_package,success,2,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Paddy_Ocean_Vacuum,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,101,1,Level 1 - BASIC,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,102,1,Level 1 - BASIC,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,103,2,Level 2 - LEVEL 2 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,104,2,Level 2 - LEVEL 2 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,105,3,Level 3 - LEVEL 3 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,106,3,Level 3 - LEVEL 3 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,107,4,Level 4 - LEVEL 4 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,108,4,Level 4 - LEVEL 4 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,109,5,Level 5 - LEVEL 5 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,110,5,Level 5 - LEVEL 5 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,111,6,Level 6 - LEVEL 6 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,112,6,Level 6 - LEVEL 6 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,113,7,Level 7 - LEVEL 7 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,114,7,Level 7 - LEVEL 7 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,115,8,Level 8 - LEVEL 8 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,116,8,Level 8 - LEVEL 8 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,117,9,Level 9 - LEVEL 9 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,118,9,Level 9 - LEVEL 9 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,119,10,Level 10 - ALIEN LEVEL / MAXIMUM,image_prompt,image,16:9,,Layer 1: Core Rice-Field Spider Colossus titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,3,Rice-Field Spider Colossus,Paddy Harvesting,Titan Megastructures,new,20,120,10,Level 10 - ALIEN LEVEL / MAXIMUM,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Rice-Field Spider Colossus for 8 seconds.,ready,3,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Rice-Field_Spider_Colossus,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,121,1,Level 1 - BASIC,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,122,1,Level 1 - BASIC,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,123,2,Level 2 - LEVEL 2 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,124,2,Level 2 - LEVEL 2 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,125,3,Level 3 - LEVEL 3 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,126,3,Level 3 - LEVEL 3 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,127,4,Level 4 - LEVEL 4 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,128,4,Level 4 - LEVEL 4 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,129,5,Level 5 - LEVEL 5 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,130,5,Level 5 - LEVEL 5 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,131,6,Level 6 - LEVEL 6 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,132,6,Level 6 - LEVEL 6 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,133,7,Level 7 - LEVEL 7 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,134,7,Level 7 - LEVEL 7 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,135,8,Level 8 - LEVEL 8 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,136,8,Level 8 - LEVEL 8 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,137,9,Level 9 - LEVEL 9 ESCALATION,image_prompt,image,16:9,,Layer 1: Core The Monsoon Harvesting Ark titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,4,The Monsoon Harvesting Ark,Paddy Harvesting,Titan Megastructures,new,20,138,9,Level 9 - LEVEL 9 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across The Monsoon Harvesting Ark for 8 seconds.,ready,4,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Monsoon_Harvesting_Ark,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
